travel_days,photo_num,person_num_qinzi,title_length,playmode1,playmode2,read_num_transformed
-0.236350849,0.954853444,0,1.119841655,1,1,8.696175847
-0.681225844,-0.143537,1,-1.026676021,0,1,8.834628222
0.653399142,0.849238978,0,0.144151802,1,1,8.22684089
0.208524147,0.595764261,0,-0.63640008,0,1,8.369157113
1.543149133,0.521834135,0,0.924703684,1,0,8.682199026
0.653399142,0.796431746,0,-1.221813991,1,1,8.718990525
0.208524147,-0.523749076,0,0.924703684,1,0,9.061260149
0.653399142,-0.51318763,0,0.729565714,1,1,9.305650552
-0.681225844,0.120499165,0,0.339289773,1,0,8.733271845
0.208524147,0.416219669,0,-0.83153805,1,1,8.563504094
-0.236350849,1.134398036,0,-1.026676021,0,1,7.678788998
0.653399142,-0.661047882,1,1.314979626,1,1,9.392661929
0.208524147,-0.502626183,1,-0.83153805,1,1,8.413387023
-1.12610084,-0.692732221,0,0.339289773,1,1,8.901911226
-1.12610084,-0.576556309,0,1.119841655,1,1,8.524168805
-0.681225844,-0.470941843,0,-0.050986168,0,1,8.021912779
-0.236350849,1.113275143,0,-0.246124139,1,1,8.340694648
0.208524147,-0.217467126,0,-1.416951962,1,1,8.960210956
-0.236350849,-0.407573164,0,0.534427743,0,1,7.737616283
-0.236350849,-0.544871969,0,-0.63640008,1,1,7.838343316
-0.236350849,-0.713855115,1,1.119841655,0,1,8.922391597
-0.236350849,-0.608240649,0,0.144151802,0,1,7.958227192
-0.681225844,-0.745539454,0,-1.416951962,1,1,7.359467638
-0.681225844,-0.280835805,0,-1.026676021,1,1,7.801800402
0.208524147,-0.44981895,0,-0.83153805,0,1,8.630343289
0.208524147,0.595764261,0,-0.63640008,0,1,7.887208586
-0.681225844,-0.713855115,0,0.144151802,1,1,10.30895266
-0.681225844,-0.365327378,0,-1.416951962,0,1,8.822027323
-0.681225844,-0.85115392,0,-1.612089932,0,1,7.67971364
-0.236350849,-0.460380397,0,-0.246124139,1,1,7.86787149
-1.12610084,-0.777223794,0,-1.026676021,1,1,8.551981017
-0.236350849,-0.534310523,0,-1.026676021,1,1,8.376550862
0.653399142,-0.48150329,0,0.144151802,0,1,8.177796683
-1.570975835,-0.470941843,0,-1.416951962,0,1,8.066207568
-0.236350849,-0.872276813,0,0.144151802,0,1,7.908754739
-0.681225844,-0.333643038,0,-1.416951962,1,1,8.042699497
-0.681225844,-0.375888824,0,-0.83153805,0,1,8.023552392
0.208524147,-0.85115392,0,0.534427743,1,0,9.392661929
-0.236350849,-0.756100901,0,-0.050986168,1,1,8.890548246
-1.570975835,-0.88283826,0,-0.050986168,0,1,7.627057417
-0.681225844,-0.935645493,0,-0.050986168,0,1,8.5465578
-0.236350849,-0.777223794,0,-1.612089932,0,1,8.009030685
-0.681225844,-0.565994863,1,-0.63640008,1,0,7.996990406
-0.236350849,-0.830031027,0,-0.441262109,0,1,9.61580548
-0.236350849,-0.534310523,1,-0.63640008,0,1,8.779095811
0.208524147,-0.460380397,0,-0.246124139,1,1,10.23995979
0.208524147,-0.935645493,0,-0.441262109,1,1,8.526945483
0.208524147,-0.872276813,0,1.119841655,1,1,8.285765421
-1.12610084,-0.734978008,0,-1.026676021,0,1,8.189522111
0.653399142,-0.534310523,0,1.119841655,1,0,8.492490579
-0.681225844,-0.903961153,0,-0.246124139,0,1,7.622174595
0.208524147,-0.808908134,1,-0.63640008,0,1,8.596189198
1.098274138,0.500711241,0,1.119841655,1,1,8.75431854
0.208524147,-0.470941843,0,-1.416951962,1,0,8.140607043
0.653399142,-0.365327378,0,1.314979626,1,0,8.562357743
-0.236350849,-0.354765931,0,1.510117596,0,1,8.465478756
-1.570975835,-0.724416561,0,-0.246124139,1,0,6.91274282
1.098274138,-0.81946958,1,-1.026676021,0,1,8.130353547
0.208524147,1.081590803,0,-1.416951962,0,1,8.544029845
0.653399142,-0.270274358,0,-1.221813991,0,1,8.336630088
0.653399142,0.152183505,0,-0.83153805,1,1,8.07589363
-0.236350849,2.771422255,0,0.729565714,1,0,8.274357007
1.543149133,-0.259712912,0,-0.83153805,1,1,7.776535028
-0.681225844,-0.88283826,1,-1.026676021,1,1,8.275631055
-0.236350849,2.1694198,0,0.534427743,1,1,9.392661929
0.653399142,0.595764261,0,1.510117596,0,1,8.358900612
1.098274138,-0.808908134,1,-0.441262109,1,1,8.495969555
1.543149133,0.585202814,0,1.510117596,1,0,8.659386957
0.208524147,2.993212633,0,-0.246124139,0,1,9.100637107
0.208524147,-0.830031027,0,-1.612089932,0,1,7.506042179
1.543149133,0.025446146,0,1.314979626,1,1,8.828787084
1.098274138,-0.11185266,0,-0.63640008,0,1,8.33014046
1.543149133,0.004323252,0,1.119841655,1,0,8.143517406
0.653399142,1.113275143,0,0.534427743,1,0,8.747828608
0.653399142,-0.544871969,0,-1.221813991,1,1,8.154500175
1.543149133,0.162744951,1,-0.441262109,1,1,8.422222954
0.208524147,0.141622058,0,0.729565714,0,1,8.459564079
1.988024129,-0.81946958,1,-1.612089932,0,1,7.738923757
1.543149133,0.817554639,0,0.144151802,1,1,8.596004372
1.098274138,0.437342562,0,-1.026676021,1,0,8.043020885
0.653399142,-0.777223794,0,0.924703684,0,1,8.528924114
1.543149133,-0.523749076,1,-0.441262109,0,1,8.818926087
-1.12610084,-0.228028572,0,1.314979626,1,0,7.027314514
-0.236350849,-0.935645493,0,-1.416951962,1,0,6.551080335
-0.681225844,-0.756100901,0,-1.221813991,1,1,7.037027615
-0.681225844,-0.840592473,0,-0.83153805,0,1,7.440733707
-1.570975835,-0.935645493,0,0.924703684,1,1,6.095824562
-0.236350849,-0.787785241,0,-1.807227903,0,1,6.311734809
1.098274138,-0.893399706,0,-0.63640008,0,1,7.61283103
-1.12610084,-0.861715367,0,-0.441262109,0,1,7.303843225
-0.236350849,-0.925084046,0,-1.416951962,1,1,6.908754779
1.543149133,-0.935645493,0,-1.416951962,1,1,6.91274282
0.653399142,-0.935645493,0,-1.416951962,1,0,7.238496841
-0.681225844,-0.88283826,0,-0.83153805,0,1,8.048468744
-0.681225844,-0.766662347,0,-1.612089932,1,1,6.81014245
-0.236350849,-0.88283826,0,-1.612089932,0,1,6.415096959
1.543149133,-0.935645493,0,0.534427743,0,1,7.043159916
-0.681225844,-0.935645493,0,-1.026676021,1,0,6.555356892
0.208524147,-0.925084046,0,-1.416951962,0,1,6.306275287
-1.570975835,-0.914522599,0,-1.416951962,0,1,6.466144724
-0.681225844,-0.935645493,0,-1.416951962,1,1,7.123672785
0.208524147,0.131060611,0,-0.441262109,0,1,7.596392304
-2.015850831,-0.81946958,0,0.339289773,1,1,6.248042875
-1.570975835,-0.925084046,0,-1.026676021,1,1,7.095064377
0.653399142,-0.639924989,0,1.314979626,1,1,7.731930722
-1.570975835,-0.935645493,0,-0.63640008,0,1,8.101980732
0.208524147,1.356188414,0,1.510117596,1,1,10.73639668
-0.236350849,1.324504074,0,-0.63640008,1,1,11.30220443
1.098274138,0.437342562,0,1.119841655,1,1,10.79957558
-0.236350849,0.754185959,0,-0.441262109,1,0,9.546812609
0.208524147,0.65913294,0,-0.246124139,1,1,9.392661929
-1.12610084,0.944291998,0,0.729565714,1,1,8.422442855
0.208524147,0.933730551,0,-1.416951962,1,1,10.34174248
-0.236350849,1.83145351,1,0.339289773,0,1,8.986446539
-1.570975835,-0.745539454,0,1.119841655,1,1,10.51867319
-0.236350849,0.595764261,0,-1.612089932,0,1,7.451241685
-1.570975835,-0.650486435,0,0.339289773,0,1,8.71374633
-1.12610084,-0.333643038,0,1.510117596,1,1,8.909505513
-1.12610084,-0.798346687,0,-0.63640008,1,1,9.472704636
-0.236350849,-0.428696057,0,-0.83153805,1,1,8.510571315
0.653399142,-0.407573164,0,1.314979626,1,1,7.763021309
-0.681225844,-0.375888824,0,-1.416951962,0,1,7.832014181
-1.12610084,-0.428696057,0,-0.63640008,1,1,9.305650552
0.208524147,-0.661047882,0,0.729565714,0,1,8.283241441
-1.12610084,-0.671609328,0,0.339289773,0,1,8.783855897
-0.681225844,-0.576556309,0,0.534427743,1,1,8.186742787
-1.12610084,-0.565994863,0,-1.026676021,1,0,8.541690663
-0.681225844,-0.375888824,0,1.119841655,1,1,7.935945103
-1.12610084,-0.175221339,0,1.119841655,1,1,10.04324949
-1.570975835,-0.724416561,0,-0.83153805,0,1,6.940222469
0.653399142,0.72250162,0,1.314979626,1,1,8.863332833
0.208524147,-0.11185266,0,0.144151802,1,0,8.636397439
-1.12610084,-0.935645493,0,-1.026676021,1,1,7.453561872
-1.570975835,-0.914522599,0,0.729565714,0,1,7.537430037
-1.12610084,-0.903961153,0,-1.416951962,0,1,7.795646536
1.543149133,0.437342562,0,1.119841655,0,1,7.655390645
-1.12610084,-0.787785241,0,-1.026676021,1,1,7.954021087
1.988024129,-0.217467126,0,0.144151802,0,1,7.516433303
0.653399142,-0.81946958,0,-1.026676021,0,1,6.923628628
0.208524147,0.65913294,0,1.510117596,1,0,8.717190933
0.208524147,-0.132975553,0,1.119841655,1,1,7.784889296
-0.681225844,-0.492064737,0,-0.050986168,1,1,8.762019954
0.208524147,-0.386450271,0,-0.050986168,1,1,7.496097345
-0.236350849,-0.724416561,0,-1.416951962,1,0,8.193953024
1.098274138,2.665807789,0,-1.612089932,0,1,8.763897007
1.098274138,-0.006238194,0,1.119841655,1,1,8.632305999
-1.570975835,-0.893399706,0,-0.441262109,0,1,8.301521655
1.988024129,2.1694198,1,1.314979626,1,1,8.56522116
0.208524147,0.204990737,0,1.510117596,1,1,8.856803357
1.098274138,0.28948231,0,0.924703684,0,1,8.81936971
1.543149133,0.764747406,0,-0.246124139,1,1,9.016876975
1.098274138,0.194429291,0,0.729565714,0,1,9.03539157
1.098274138,0.458465455,0,0.339289773,1,1,8.443331343
1.988024129,0.817554639,0,0.534427743,1,1,8.136518252
0.653399142,0.036007592,0,1.119841655,1,1,8.363109176
-0.236350849,0.28948231,0,1.119841655,1,1,10.46310334
1.098274138,0.046569039,0,-0.246124139,1,1,8.296297113
0.208524147,0.004323252,0,-0.246124139,1,1,8.635687085
1.543149133,0.785870299,0,0.729565714,1,1,8.631949429
1.988024129,1.757523384,0,-1.612089932,1,1,9.047821442
0.653399142,0.733063066,0,-1.612089932,1,1,7.971776123
0.208524147,1.842014956,0,1.510117596,0,1,7.877397186
-0.681225844,0.65913294,1,0.144151802,1,1,10.89673933
-0.681225844,0.99709923,0,-0.441262109,1,0,10.81977828
-1.12610084,1.176643822,0,-0.050986168,1,1,11.23848862
0.653399142,1.789207724,0,0.144151802,1,1,8.886685639
-0.236350849,2.665807789,0,-0.441262109,1,0,10.57131693
1.098274138,0.838677532,0,1.119841655,1,0,8.64223868
-1.570975835,0.553518474,0,0.144151802,1,1,9.903487553
-0.236350849,0.764747406,1,-0.63640008,0,1,8.925720274
-1.12610084,-0.196344232,0,-0.63640008,1,0,8.429235913
-1.12610084,-0.143537,0,1.314979626,0,1,9.998797732
-0.681225844,2.950966847,0,0.729565714,0,1,9.305650552
-0.236350849,-0.027361087,0,1.510117596,1,1,10.57131693
-0.236350849,-0.555433416,0,0.144151802,1,1,8.480114183
1.098274138,0.553518474,0,0.144151802,0,1,8.826147399
-1.12610084,-0.893399706,0,-1.416951962,0,1,9.472704636
-1.12610084,-0.428696057,0,0.924703684,1,0,9.122819774
-1.570975835,-0.724416561,0,0.339289773,0,1,8.360071436
-1.12610084,-0.291397252,0,0.144151802,1,1,9.115919796
-0.681225844,-0.122414106,0,-0.441262109,1,0,8.489205155
-0.236350849,2.23278848,0,-1.221813991,1,1,8.094683649
-0.681225844,-0.661047882,0,-0.441262109,1,1,10.75790288
-0.681225844,0.078253378,0,-0.63640008,1,1,9.472704636
-1.12610084,-0.301958698,0,0.924703684,1,1,8.439663989
-0.236350849,0.004323252,0,0.144151802,0,1,8.203577737
-0.681225844,0.036007592,1,-1.612089932,0,1,8.212839585
-0.681225844,0.215552184,0,0.924703684,0,1,8.068089626
-0.236350849,-0.333643038,0,-0.83153805,0,1,8.13123655
-0.236350849,-0.682170775,0,1.119841655,0,1,8.234564993
-1.570975835,-0.756100901,0,-0.050986168,1,1,9.068892008
-1.570975835,-0.745539454,0,-0.63640008,0,1,7.678788998
-1.570975835,-0.523749076,0,0.924703684,0,1,8.262816938
0.208524147,-0.650486435,0,-0.83153805,1,1,8.556029215
-0.236350849,-0.808908134,0,-0.63640008,1,1,8.41294317
-0.236350849,-0.312520145,0,0.729565714,0,1,8.15017927
-1.12610084,-0.85115392,0,1.314979626,1,0,7.722677516
-1.12610084,-0.808908134,0,-1.221813991,0,1,7.911690521
-1.12610084,-0.41813461,0,-1.807227903,0,1,9.060795735
-0.236350849,-0.270274358,0,0.924703684,1,1,8.040446881
-1.570975835,-0.935645493,0,-1.807227903,0,1,7.348587531
-0.236350849,-0.777223794,0,-0.63640008,1,1,8.177515824
-0.681225844,-0.81946958,0,-0.441262109,0,1,8.043020885
-2.015850831,-0.692732221,0,0.534427743,0,1,8.807322268
-0.236350849,-0.893399706,0,-1.807227903,0,1,6.202535517
-0.681225844,-0.925084046,0,-0.246124139,0,1,8.083637203
-0.236350849,0.933730551,0,0.729565714,0,1,8.955319082
0.208524147,0.014884699,1,-1.026676021,0,1,11.05089001
-1.12610084,-0.333643038,0,0.729565714,1,1,9.305650552
0.653399142,1.440679987,0,1.119841655,0,1,8.652248422
0.208524147,0.194429291,0,-0.050986168,0,1,8.336869637
0.208524147,-0.175221339,0,-0.441262109,1,1,8.46884293
-1.12610084,-0.365327378,0,-1.221813991,1,1,8.173575487
1.098274138,0.806993192,0,1.314979626,1,1,7.975220839
-1.570975835,-0.407573164,0,-1.026676021,0,1,7.661527081
-0.681225844,1.43011854,1,4.242049183,1,0,8.571113033
0.208524147,4.271147669,1,1.119841655,0,1,8.465268119
-0.236350849,-0.175221339,0,0.729565714,0,1,7.236339343
-0.236350849,-0.576556309,0,-0.83153805,1,0,7.830822995
-0.681225844,0.25779797,0,1.510117596,1,1,8.311152548
-1.12610084,-0.798346687,0,0.339289773,0,1,8.329175442
0.208524147,-0.597679202,0,0.144151802,0,1,8.520388082
0.208524147,-0.713855115,0,0.144151802,0,1,7.83715965
-0.236350849,-0.301958698,0,-1.026676021,0,1,7.335633982
-0.236350849,0.310605203,0,0.534427743,0,1,7.713784617
-1.570975835,-0.935645493,0,-0.83153805,1,0,6.931471806
1.988024129,0.891484765,0,-0.050986168,0,1,9.680344001
1.098274138,7.407897301,0,2.290669478,1,1,9.130972437
1.098274138,0.194429291,0,0.729565714,0,1,9.03539157
1.098274138,0.458465455,0,0.339289773,1,1,8.443331343
0.208524147,0.395096776,0,1.510117596,1,0,9.392661929
0.208524147,0.204990737,0,1.510117596,1,1,8.856803357
0.208524147,1.842014956,0,1.510117596,0,1,7.877397186
-0.681225844,0.173306398,0,0.339289773,0,1,9.210340372
-1.570975835,-0.787785241,0,-1.026676021,0,1,7.551186867
-0.681225844,0.152183505,1,0.144151802,0,1,9.186662245
-1.12610084,0.373973883,0,-0.83153805,1,1,8.859505485
1.098274138,2.665807789,0,-1.612089932,0,1,8.763897007
1.543149133,1.873699296,0,1.314979626,1,1,8.904222737
1.098274138,-0.006238194,0,1.119841655,1,1,8.632305999
1.988024129,0.817554639,0,0.534427743,1,1,8.136518252
1.543149133,0.99709923,0,0.339289773,0,1,8.768885326
0.653399142,0.036007592,0,1.119841655,1,1,8.363109176
0.208524147,0.004323252,0,-0.246124139,1,1,8.635687085
1.988024129,1.757523384,0,-1.612089932,1,1,9.047821442
1.543149133,1.715277598,0,-0.050986168,0,1,8.443546651
1.098274138,0.28948231,0,0.924703684,0,1,8.81936971
0.208524147,-0.259712912,0,0.534427743,1,1,7.19142933
-0.236350849,-0.291397252,0,-0.246124139,0,1,8.547140268
-0.681225844,2.127174014,0,0.144151802,1,1,9.472704636
-1.12610084,1.377311307,0,0.144151802,1,1,10.37349118
-0.236350849,0.25779797,0,1.510117596,1,1,10.04324949
-0.681225844,0.616887154,1,-0.441262109,1,1,10.49127422
-0.236350849,0.416219669,0,-0.63640008,1,0,8.852807918
0.208524147,0.933730551,0,-0.441262109,0,1,9.174505919
-0.236350849,0.268359417,0,-0.050986168,1,1,9.305650552
-0.236350849,-0.08016832,0,-0.050986168,1,0,9.740968623
-0.681225844,0.131060611,0,-0.63640008,0,1,10.46310334
0.653399142,0.162744951,1,1.119841655,1,1,9.472704636
-0.236350849,0.500711241,0,-1.221813991,0,1,8.738735461
0.208524147,-0.196344232,0,0.534427743,1,1,9.068315872
-0.681225844,0.278920863,1,1.119841655,1,1,6.095824562
-1.12610084,2.095489674,0,1.510117596,0,1,8.432941639
-0.681225844,-0.48150329,0,0.924703684,1,1,9.305650552
-0.681225844,-0.713855115,0,-1.026676021,0,1,7.780720886
-1.12610084,-0.724416561,0,0.534427743,1,1,8.371936179
-0.681225844,0.014884699,0,0.729565714,0,1,7.876638461
-0.236350849,-0.059045427,0,-0.441262109,1,0,8.243545508
-1.12610084,-0.439257504,0,0.144151802,0,1,8.073402969
0.653399142,-0.629363542,0,-1.612089932,0,1,7.787382026
0.208524147,-0.301958698,0,0.339289773,1,0,8.834336974
-1.570975835,-0.861715367,1,-1.026676021,0,1,7.898782357
-0.681225844,-0.016799641,0,-1.416951962,1,0,8.245121966
-1.570975835,-0.798346687,0,-1.221813991,0,1,7.764720545
-0.236350849,-0.523749076,0,-1.612089932,0,1,7.687538766
-1.12610084,-0.576556309,0,0.534427743,1,1,7.771910256
-2.015850831,-0.756100901,0,0.534427743,1,1,7.086737935
-1.570975835,-0.534310523,0,1.314979626,0,1,7.96241568
0.208524147,0.891484765,0,-0.246124139,1,1,8.580543507
0.653399142,-0.228028572,0,0.534427743,1,0,8.060855753
0.208524147,0.986537784,0,1.314979626,0,1,8.416046009
0.208524147,0.363412436,0,0.534427743,0,1,8.260751355
1.543149133,1.873699296,0,1.314979626,1,1,8.904222737
-1.12610084,-0.51318763,0,-1.416951962,0,1,7.387090236
0.208524147,0.099376272,0,-0.441262109,1,0,8.07121854
0.653399142,0.384535329,0,-1.612089932,0,1,8.15536212
1.543149133,0.99709923,0,0.339289773,0,1,8.768885326
0.208524147,-0.11185266,0,0.144151802,1,0,8.636397439
1.098274138,0.046569039,0,-0.246124139,1,1,8.296297113
1.543149133,0.785870299,0,0.729565714,1,1,8.631949429
0.653399142,-0.48150329,0,1.510117596,1,1,8.599326021
-1.12610084,-0.734978008,1,0.534427743,1,0,7.168579897
1.098274138,0.28948231,0,0.924703684,0,1,8.81936971
-0.681225844,-0.734978008,0,0.534427743,0,1,8.633196867
1.988024129,-0.217467126,0,0.144151802,0,1,7.516433303
-0.681225844,-0.734978008,0,-1.026676021,0,1,10.27505111
0.653399142,-0.280835805,0,0.339289773,1,1,9.150908788
1.988024129,1.482925773,0,0.144151802,0,1,8.226038429
1.098274138,-0.925084046,0,1.510117596,1,0,7.229113878
0.208524147,-0.682170775,0,-0.83153805,0,1,8.362875831
1.543149133,-0.798346687,0,-1.026676021,1,0,7.474772182
1.543149133,-0.935645493,0,1.119841655,1,0,7.87207398
-1.12610084,-0.914522599,0,-1.221813991,0,1,6.597145702
-1.12610084,-0.925084046,0,-1.416951962,1,0,6.018593214
-0.236350849,-0.840592473,0,0.729565714,0,1,6.02827852
-1.570975835,-0.808908134,0,-0.83153805,1,1,7.085901464
0.208524147,-0.914522599,0,-1.612089932,0,1,6.928537818
-1.12610084,-0.935645493,0,-1.416951962,1,1,6.261491684
-2.015850831,-0.81946958,0,0.339289773,1,1,6.248042875
-0.236350849,-0.301958698,0,-1.026676021,1,1,9.082279702
-1.12610084,-0.808908134,0,0.144151802,1,1,8.469262658
-1.570975835,-0.840592473,0,1.119841655,0,1,9.305650552
-1.570975835,-0.808908134,1,1.314979626,0,1,9.61580548
-1.570975835,-0.756100901,0,0.144151802,0,1,9.168997408
-0.681225844,-0.787785241,0,1.510117596,0,1,8.403128235
-1.12610084,-0.914522599,0,0.729565714,0,1,7.730614066
-0.681225844,-0.925084046,0,0.339289773,0,1,10.59663473
